i_std_dev,i_maximum,i_minimum,i_kurtosis,i_skewness,s_area,s_perimeter,s_y_center_mass,s_elongation,s_form,s_solidity,t_energ,t_contr,t_senth,t_denth,t_inf1h
-0.6019690287788427,-0.6161003213610637,-0.7437017674446686,-0.5438205773959071,0.47003198650468414,0.01867729763711196,0.2910808180620435,-1.6942567464322946,0.5907942352496276,-0.8700261759250083,0.5450493459390641,-0.5106279851291431,-0.7059207730178874,0.5537451991402369,-0.1549628263552281,0.32049590751426676
-1.2769730552292957,-0.8453968630413007,0.524547093918041,-0.5861705460201156,0.4273619914725032,0.04441300209957203,0.3130030751625663,-1.3444460014195485,1.3187675739671243,-0.8417885399687218,0.5817604636631005,-0.4356333203836319,-0.9068923632849584,0.06560429817154255,-0.9403223517352857,-0.2694963118518176
-0.03702000664096329,-0.11930738915288194,-0.4589793700717122,-0.5042538947069272,-0.1104534270765245,3.9840692641395736,2.632126802921637,2.019471753080071,0.2492361970980375,-1.0193054676485707,0.7114481060718898,-0.47117482679650113,-0.9437595355676471,0.7723930643046565,-1.1768090450338586,-2.632742129680553
-0.9802180505211816,-0.463203477376238,-0.12251326395040195,-0.28425293563155857,-0.2581312399839655,5.631073831303033,3.4254056132857387,0.9581402181090226,-0.32960683296068977,-1.0329909211404646,0.5616068092390881,-0.394762484567339,-0.9511951181773405,0.17656400031857325,-1.2569029335581219,-1.5182525124596593
-1.8696960507738547,-5.6987266385799975,-1.4425058340614654,-0.6022839818890342,0.7268782468539632,-0.23103049575891246,-0.12990190053288342,0.17300147013266864,-0.20335420081248934,-0.8082520382487515,0.6869490540397267,-0.16965047263161315,-0.9981480478864312,-0.5991997157978298,-1.8217346227296032,-1.3334022858638697
-0.23986648517786444,-2.679769196483202,-1.9342822659820433,-0.6666533833666711,0.41852148258629773,-0.24848286632516423,-0.1591530471279111,0.650837213217702,0.11059936816105835,-0.7556770467124222,0.4675813954765055,-0.5132310116793919,-0.7418945655989635,0.6961934654100741,-0.2941783882041347,-0.39056716222776244
-0.7215697497284473,-3.6733550608995644,-1.5460592511866782,-0.6238055912418525,0.6320471936150928,-0.22537407577146523,-0.10979913408445041,-0.1282802022625305,-0.041272480244844416,-0.7961572294052498,0.6346544414450791,-0.4647739418368729,-0.9116145131363383,0.45818899372860467,-0.9864612251744497,-1.4080681418177905
-1.2553428675304923,-5.04903686238699,-1.7272282314344214,-0.6817896863314997,0.38030390497681443,-0.2396962922165496,-0.15251409256911716,1.2974136312535567,0.368682247805077,-0.7505948631918627,0.6380258706238168,-0.4064358021751943,-0.9439759443152426,0.05865227752105276,-1.2091661770561295,-1.1219406643625596
-1.726941889470601,-3.291161675234502,-0.795445476193022,-0.3975345246050816,0.2517746701272224,-0.2554678404733642,-0.16418106252467,-1.896903257938654,-0.2560106711281373,-0.7756512098513648,0.5069147358951157,-0.33201010498165023,-0.8968376799351341,-0.6084690766651495,-0.8798025307306678,1.1019142270932896
-1.826054862212536,-4.170147993107746,-0.8731270389440581,-0.46695827459924266,0.41762224546607457,-0.29455954017308844,-0.27780012377432745,-1.8283747595304192,0.07514842315501205,-0.6738204047756605,0.4550696471909661,-0.30043240584748426,-0.9187449039224994,-0.6992542875127205,-1.0168210033681855,1.0992640840469132
-1.1632368570008456,-3.5204582169147396,-1.7013563770602451,-0.4656910875067807,0.23391592702426584,0.10874723085359815,0.4672544601801368,0.23937949264943106,-0.1666742897128999,-0.9178637056912037,0.356623915171816,-0.43187813454065005,-0.9136065834026665,0.17029355032009247,-0.9812681052202581,-0.4963529551992969
-0.8086236389528567,-3.1000649824019715,-1.6496126683118912,-0.5706289900403276,0.3565450787922759,-0.056214910773199116,0.17039614229999028,0.9342699357136853,0.15592930984212364,-0.8762705642041452,0.6406480933183913,-0.4745127697680406,-0.8878927850345179,0.45750742307659625,-0.833064451142943,-0.8205281295029176
-0.2827714349560073,-1.1128932535692444,-1.675484522686068,-0.5018491192019142,0.36391935370148043,0.3567742019401854,0.7192061306270894,0.252067300409115,0.2982057691330566,-0.9308646402786812,0.4446556770610864,-0.5085844433383284,-0.7988711045813007,0.7905228436480903,-0.4425817776643029,-0.600489281544456
0.22574107631985316,0.26288599651218075,-1.4943155424383245,-0.3933873668479337,0.02669349684187262,0.6883994371117134,0.9845446335059581,0.9501117747808612,0.8255740270430051,-0.9405562460620736,0.48908362157201196,-0.5189775839542581,-0.7458121188246678,0.9864062490354162,-0.2720077607073933,-0.6947288081313633
-0.9662549011850994,-0.3486039308331189,-0.148385118324579,-0.3621911131836736,0.058869739521243136,0.6151679214023432,0.8762844160368438,0.541091260222925,0.936039171681846,-0.936055164920803,0.5718709380721348,-0.43244710209261705,-0.8936858807393836,0.26394135790610035,-0.8542364017254169,-0.5136173725553583
0.3260218760971695,0.3774855430552998,-1.1578494363170146,-0.6116336009397472,0.5550284626838871,0.10326191253836908,0.7695901021286478,-0.5620311895723925,0.2914937235452452,-0.8473040879755305,-0.7764010508294134,-0.5306945224077643,-0.6378962900236849,1.010806478377331,-0.011552821466397455,-0.44609920531573033
-0.666072578003583,-1.6860858834728396,-0.795445476193022,-0.5866663123988223,0.5372559296293296,0.041997449080021614,0.5840275845172992,-0.8890468901355374,-1.1560392629416467,-0.9383401776664808,-0.28881747093547616,-0.4952990509999,-0.8278976214703351,0.537523817622428,-0.5570301520393727,-0.39870453091788066
0.12063664313552644,0.3774855430552998,-0.8989988933182348,-0.3804892125139468,0.9871861722235702,-0.24859357917189362,0.07893996441496122,-0.024627264293589576,-1.9046686856159998,-0.8916845510446013,-0.7208848503528602,-0.5060288307507435,-0.6712232371534002,0.7672131273493903,-0.10462950987614018,-0.31480166185625835
-0.7575438999270439,0.3774855430552998,-0.7437017674446686,-0.09948018915101049,0.6328031894241299,-0.2519753533992642,-0.020797789212612702,-0.8965018732259729,-1.3072493603741036,-0.8378193152423935,-0.6947375440555363,-0.47517656524533536,-0.6761673446946216,0.37394686114031855,-0.21068899817136144,0.06908420432214728
-0.1593879699135369,0.3774855430552998,1.1456695977838025,-0.654162539169547,0.5527870014255138,-0.3597392124839572,-0.5657733364899884,-0.25910081899373155,1.0096353335143986,0.17734684298934264,0.6841020693999031,-0.5033309762751669,-0.12562349081153243,0.31396864376354505,0.7542326363940143,0.9098173437856251
-0.7468557437988792,0.3774855430552998,1.5080735579077942,-0.5008411294692742,-0.2710428526172579,-0.3596788236584684,-0.5704292845077547,-1.2817954704480032,1.1105050890382697,0.1653308276887952,0.6604271445003209,-0.2523736132913421,-0.38932032422783786,-0.17608065503077366,0.41048804250309906,1.020298618420241
-0.5774192734915855,0.10998915252735612,0.5762908026663949,-0.5905645584056652,0.30947571867487356,-0.18894954919749457,0.1756873017614132,-2.4636970204009043,0.3867858637214981,-0.707425850845716,-0.690242305150552,-0.49561198315348187,-0.7931723408946177,0.5114878187156924,-0.4399852176872074,-0.21429416208912483
-0.34522479380466525,0.3774855430552998,0.36924996804447446,-0.5371801878919024,0.5829737814495235,-0.17238288140507796,0.12971865201351548,-1.5332577846907727,-0.09449616568058916,-0.7967875777488851,-0.4040454281999018,-0.509608584931869,-0.7467942816022167,0.7200484382303818,-0.29677494818123024,-0.311612693045266
-0.04387464358776736,0.3774855430552998,1.2233511605348382,-0.6489744777293054,0.6585468361845002,-0.352653590293276,-0.5195415426774267,-0.537730811998761,1.082380672666806,-0.0669131401693252,0.5474468066883887,-0.5182047363628364,-0.22388970904665198,0.5707844654404569,0.6220078129449815,0.6517088060904219
-0.5308839048860615,0.26288599651218075,0.05865571629734133,-0.27489097384942546,1.0212457728833493,-0.3529655992249679,-0.5218422858577277,1.0907528980831167,0.9462490438435871,-0.09245209727942306,0.5538150618037829,-0.48284340300809014,-0.5896149435408921,0.24581157856266644,0.09550534374309132,0.6308045657121593
0.9574101015305522,0.3774855430552998,0.8610132000393517,-0.7494278545135554,0.1366046770083788,-0.33592588563288933,-0.351168354691112,-0.10555684034264512,-1.141669813232529,-0.6104309994688384,-0.5498410100182172,-0.3366519319264473,0.2721413362113419,0.6438488393357988,0.9923172127554156,0.6782652187750638
1.5314224769647609,0.3774855430552998,0.39512182241865157,-0.769155653566655,0.5892273257295413,-0.3255591372573188,-0.34482461897103317,-0.7608785270038181,-0.824549293171774,-0.6551266367097269,-0.08458378335236887,-0.5176547343959349,1.0057614416180236,0.9896777881650586,1.4469149441300366,0.9588724812540257
-0.7646016372278271,0.3774855430552998,0.18808098779673119,0.20958180560787137,0.9531597292747139,-0.28692035374876024,-0.25632704442796506,-1.2848778192257797,0.698045160874587,-0.6221318405975682,0.447952185591408,-0.4432290372023908,-0.5671417274444308,0.17370140358013636,-0.056293547225586854,0.5843006032925524
-1.1649124349211755,0.3774855430552998,0.7315879285399614,-0.14494258321498343,0.856577948899126,-0.28045874942146287,-0.25576881244203103,-0.22942425169142086,1.0469769955874342,-0.6168428240267535,0.6450684115749589,-0.45065880515182594,-0.7719309899767772,0.06465009925873004,-0.39943893496794197,0.5342667822925025
0.18080512300191623,0.3774855430552998,0.032783861923164626,-0.3442303818455492,0.9993616836743792,-0.35760547398335435,-0.5577867177512684,1.6526722485246974,1.1435453697839049,0.06821778599748622,0.7301033475275734,-0.5181051670412422,-0.030131743699432712,0.5244376611038595,0.7606241686453272,0.4102598813216093
0.8538289210010702,0.3774855430552998,-0.12251326395040195,-0.5148480725091652,0.8783028810956673,-0.357021715336963,-0.5482662702256812,2.46182464395582,0.9183136991788231,0.021631103725691787,0.6693427016618728,-0.5275343817962145,0.18438481459022163,0.7601247925684984,0.9741412929157447,0.4743251650900249
-0.3310077690261089,0.10998915252735612,-0.1743229723272606,-0.5639166012697058,0.36203533256685355,-0.22228418086729032,0.22625730695246776,1.8212695584160865,-0.8828306467617147,-0.764669359802094,-2.0101942889507005,-0.5173702506199515,-0.6671003730645925,0.6596612784624029,-0.05968904873409684,0.2399689468146259
-0.5927533502170285,0.26288599651218075,0.08452757067151839,-0.43092161309640653,0.4687918881161759,-0.26370085034833185,0.0016057204161213335,-0.9714817993086231,0.19804503250930627,-0.5975187076171847,-1.2173839874083476,-0.49776457705842353,-0.7239159927217945,0.5260734306686804,-0.20609508436573046,0.20807925870470392
-0.5883359175179773,0.3774855430552998,-1.7531000858085986,-0.30335948386984724,0.6220667226273655,0.6961996604040116,1.2151680193008358,1.3323947057548313,-0.43581786419880564,-0.9699560867769373,-0.02996663065681174,-0.48831971569577204,-0.7930502641652049,0.5975020349992015,-0.4349918331158694,-0.30534471986504014
-0.24672112212466815,0.3774855430552998,-1.8307816485596347,-0.2657347242576271,0.7285029746891746,0.5704097369109236,1.4500844499556453,0.5542808456906183,-1.4254191770609255,-0.9878776781219177,-0.6427426140545538,-0.49201326338729084,-0.852246380045958,0.8385054175495092,-0.6830631786199464,-1.331312961470461
-1.596653012392832,-0.0047078426097628585,1.5598172666561485,-0.4908352885313934,0.39809262562584447,-0.31998323570385656,-0.3465669992479551,-2.526204186313018,-0.3312612103943051,-0.6274011587826444,0.4617375849000262,-0.4082043429825583,-0.8440228476373269,-0.3984090017160406,-0.623142563763889,1.120762132410671
-1.2183024404735037,-1.8007828786099576,-0.20019482670143804,-0.47141297208094096,0.1758037228611734,-0.2856219940007519,-0.2058886112692425,-2.1040657688171036,-0.01139915058641591,-0.6699595211708944,0.06166132235644612,-0.4482027618858353,-0.7615322722076986,-0.10792358982989504,-0.3213424002722137,1.0488343910565332
-0.2281882148240503,0.3774855430552998,-0.40723566132335837,-0.45500598491641475,0.1821235825630366,2.989857835705366,4.049939037367087,0.17730242191561257,-0.8173645683172153,-1.0037929888794213,-1.0700899926217045,-0.49254429976912667,-0.8723834914568366,0.8057900262530874,-0.7455803534530997,-1.3292236370770525
0.12876065729470146,0.3774855430552998,-0.3036822441981452,-0.5318748705031698,0.24817374272101905,3.319349332376291,3.5261509075708513,-0.24282888474826164,-0.3348535728215849,-1.0058810177677133,-0.6847730978161547,-0.5020982132459051,-0.896821033108396,1.0193942685926423,-0.8762072938393044,-1.9981373362931054
-1.798128563540372,-4.43764438363569,-1.287208708187899,-0.44393085201317417,0.32177059788500395,-0.2725377484781871,-0.20662358180607016,-0.9573603409546247,0.29333717268555964,-0.6912239285757157,0.43544043730586945,-0.32652905089770196,-0.9121971520721726,-0.6481364886120612,-0.9754757791175062,1.0781839005618372
-1.8512646936502264,-4.896237466996165,-1.287208708187899,-0.45501750479907355,0.37757502536787774,-0.2727088501504053,-0.21247297325342696,-2.170587156393298,0.007791627643523195,-0.72512485043185,0.504966799036289,-0.2879246024967439,-0.9357690587333496,-0.680715565778081,-1.1354638207831789,0.9066503678629844
1.3613259305070338,-0.921796560736713,-2.5554575695506085,-0.654162539169547,0.2652367007618312,0.06811561610391051,0.6257669462010325,-1.7374096293211623,0.20258275347008056,-0.8580791049745459,-0.47581940938281314,-0.5378715739362008,-0.7333547434823082,1.3997106924135456,-0.2364548625594659,-1.5094553571189908
0.27499291215985155,-1.495086639234307,-1.8566535029338114,-0.6385592695326586,0.20512840240119334,0.09840061208652387,0.7470323717495782,-1.5971986011972008,1.3870224600854326,-0.7791476733199667,-0.6175692761866438,-0.5179297353793857,-0.7849987489662011,0.9356973925259624,-0.3946452857794575,-0.958203610584374
-0.5246385690011954,-0.38680377968082563,-0.8989988933182348,-0.3905547099870246,-0.05581615101812917,0.851247969846404,1.353532441437292,-0.7227434211950515,0.2891775951381836,-0.9518828178617699,0.023227029718832764,-0.4800412378146528,-0.8662630081594546,0.568603439354029,-0.7206134305964088,-0.8171192318084087
-1.0509985238829938,0.3774855430552998,-1.4943155424383245,3.3922785295905107,2.242775843274953,-0.1497873958680334,0.062167868687481816,0.11264478011202694,-0.48582733062066824,-0.8726756088068502,0.5661020481440725,-0.414344451147535,-0.7320118994587665,-0.024635656154420836,-0.6549004896375994,0.19444366792666826
-0.7161368152594986,-0.1957070868482943,-1.339018416564758,1.1066926676575812,1.798197255223633,-0.25576978460080796,-0.18393427939466872,0.43507279877336474,0.6051636849587453,-0.702885372932968,0.5311141053336128,-0.4262975111351075,-0.7431819202000448,0.19632954922682808,-0.48172991270359383,0.04137316499904272
0.29987270552232487,0.3774855430552998,-1.6236748143092088,-0.49143391100526745,0.20383525167520875,-0.019568958505769653,0.24580197233241202,-0.9975025575954316,0.6646267367155537,-0.8537060633405762,0.5090874346991915,-0.5290554217184729,-0.6518740755414592,1.0112154207685364,-0.026532975180411904,-0.3195301328518676
-0.5540881203282051,-1.2275902487063635,-1.7789719401827755,-0.4119734632446756,0.24988468060462948,0.03096642362407471,0.3121365325934067,-0.22024888788780783,0.7632748996857127,-0.8632006852665824,0.5162798169471656,-0.502230972341364,-0.704916414471354,0.5455663513161317,-0.15416388482381407,0.32905114108306655
-0.784632409639043,-0.1957070868482943,-2.1931064091294203,-0.10519898804231569,0.8594560382072148,0.4059206410837883,1.3035884834687363,-1.950880202814596,-1.5597073567438298,-0.983717379053925,-0.9219718707024797,-0.47561751509810973,-0.7513888057819377,0.41688581221687204,-0.35829344610011565,0.08799808830458376
-0.3023706191150169,0.3774855430552998,-1.8566535029338114,-0.34248388534960744,0.912521638767875,1.9220122993918636,3.3955737169042184,-0.7572944005180318,-0.9726869753703739,-0.9908038733233872,-1.2020252544829855,-0.49053394775217674,-0.8058017334466044,0.7047812556253849,-0.5196796354457637,-0.7969957389666305
-1.0262964433302522,-0.463203477376238,0.1103994250456951,-0.40973737173573715,0.0623579307103093,-0.32774319977916233,-0.379389442828042,-1.5778443181739543,0.21671586354582414,-0.5027793214073771,0.28170326675541524,-0.46577437644908143,-0.7863415929897427,0.10718010794407863,-0.40583046721925453,0.5933836661817923
-1.2634414941454197,-0.7689971653458884,0.5504189482922182,-0.48427245252314494,0.29754557428489253,-0.32824643999156866,-0.3842314245353046,-0.764606018549036,-0.09373987885379327,-0.5546254726713783,0.32815406877358355,-0.4446656802711074,-0.8260220789911736,-0.057351047450842726,-0.5376558199025807,0.7063061514234433
-0.25814551703600813,0.3774855430552998,0.08452757067151839,-0.41703398312690965,0.004822670717271588,-0.17826072708598395,-0.013709656899658414,0.8795044830108703,0.8015619202922429,-0.7685696401783373,0.46353568046202,-0.5108555721499298,-0.6644757233822156,0.6336252795556673,-0.048903338060006823,0.219405596205814
-1.047774305763571,-0.11930738915288194,0.472737385541182,-0.5272710316834789,0.4927980708241975,-0.1325061269739998,0.09406930804124465,0.8040227792202106,-0.04429762755202745,-0.8490572443062662,0.48893378027517986,-0.47696881303403127,-0.8024779170412266,0.20996096226700417,-0.45356722372124686,0.43980732682207835
-0.9124586949248121,0.3774855430552998,1.1456695977838025,-0.5279066823516132,0.0620860374807433,0.2783089880217893,0.6868103470006043,-0.10204439638657378,0.05108904847757496,-0.9279985251537146,0.17748864480820192,-0.4706011178482678,-0.7309465025475269,0.19401220900999813,-0.192313342948837,0.6712384909467053
-0.27363191902693546,0.3774855430552998,0.29156840529343836,-0.18320505061724116,-0.5434666055580128,-0.06888649932159067,0.1296415416383478,-0.7874727455283526,0.9571206669787746,-0.8313483955272626,0.6880728637659727,0.06190035543387218,-0.8724778234750192,-0.13395958873663064,-0.7447814119216852,-1.3297734592858441
-0.061645924560962836,0.3774855430552998,-0.1743229723272606,-0.5229490185645465,0.09637111057479651,1.7287881874363265,2.8403015125692197,0.0484889160164515,0.6091814587260973,-0.9414131258417028,-1.2227033534459129,-0.50993574127425,-0.8060958273856446,0.8380964751583038,-0.46515187592675133,-0.8571462886084488
-0.15608758916137191,0.3774855430552998,0.18808098779673119,-0.47577077912099164,-0.0623946408651893,1.5465548417197437,2.5691323394376435,-0.19343962177412594,0.10100397904608854,-0.9573589690971012,-0.887358531134102,-0.49871759770796814,-0.8132428649985439,0.698919748018109,-0.4901187987834418,-0.7278281051006273
-1.797519262478434,-2.2975758108181394,0.31744025966761547,-0.5129226064076322,0.43490868647850556,-0.30971713537076734,-0.2624076360833799,0.40417762846588706,-1.3577787739893887,-0.7790393321984044,0.20888039649467322,-0.3070561364316328,-0.9250096597182784,-0.6428202375263923,-1.0609625229788144,0.9135671312495848
-1.7857394419476305,-2.1446789668333137,0.18808098779673119,-0.44549015041591133,0.5387480266208503,-0.2446683055151242,-0.04791170851627728,-0.9063223797970272,-1.186621611500196,-0.8467525331748497,0.1747915014652113,-0.3171600518753127,-0.9254202814444854,-0.5670295810230155,-1.057367286087451,0.8319955083532395
-0.1667503577452892,0.3774855430552998,-0.5107890784485712,-0.49047734932021103,0.06461265505305172,0.6519547809292464,1.015724194067404,-0.866323528215652,0.7042372592689761,-0.937463599501113,0.25128548349835605,-0.5065930569064441,-0.8106903515653656,0.7954301523425538,-0.4849256788292503,-0.7820405748874946
-0.5462179816115041,-0.38680377968082563,-0.6919580586963149,-0.5016824923277432,0.14943007959327217,0.4253054540656804,0.7342037713035957,1.2250859587703882,0.2742881982356441,-0.9427033701075812,0.570447445752224,-0.4930895603397617,-0.8180815426370907,0.5799175121773745,-0.5138873093430112,-0.396615206524472
-0.44657187044037333,0.26288599651218075,-0.07076955520204818,-0.5365609941989948,0.09511774910191913,0.45195705571472,0.7389593474970879,-0.27996043514100816,1.267718213158417,-0.9109101755254772,0.5677503024092333,-0.48465935777811797,-0.8680775122739096,0.6284453426004004,-0.7294017874419642,-0.9637018326722916
-1.0910092936169304,-0.15750723800058758,0.29156840529343836,-0.5028488804469411,0.1271679924797835,0.39222244250208776,0.7387281472890299,-0.6453979716317824,1.0899435409347624,-0.9050597549611124,0.4968004483589019,-0.4417307559822111,-0.9011492080603071,0.17983553944821568,-0.9043699828216513,-0.3957354909904052
0.5154129561829369,0.3774855430552998,-1.675484522686068,-0.36087044092172466,0.01897438173907227,2.0513047747632998,1.9139269217295265,2.400321033459727,0.6021858055782368,-0.9889532099832455,0.7210379490691895,-0.5281204183747404,-0.6910939993364689,1.108543709875391,-0.1202088697387147,-0.6536021069137399
0.6837323745433432,0.3774855430552998,-1.7531000858085986,-0.43130218064852577,0.048100115013556086,2.240955881210752,1.988456783136741,1.3503153381837625,1.174553129682527,-0.9809507407769382,0.7157935036800411,-0.5262380840569831,-0.7603947390472604,1.1877422196388123,-0.3119548372780982,-1.1591086456768822
-0.1913762756652884,0.3774855430552998,-0.3554919525750046,-0.47189865856232127,0.36852164397754866,6.906566344059638,4.55282554246485,-0.07688382845635443,-0.01650408666728699,-1.0264638610259786,0.21981881116346785,-0.48698264194864965,-0.9127187526433003,0.8942578968838278,-0.9804691636888441,-2.0507003394535976
0.29631844932768575,0.3774855430552998,-0.7437017674446686,-0.5484799585069884,0.38113881613784756,2.8844390760104863,2.955944950272558,1.691524179630622,-0.3681774611272687,-1.0078666150501643,0.26432167632281034,-0.5256439871048043,-0.7552175759317052,1.094639668574412,-0.29937150815832625,-0.9507260285448059
0.991429410822097,0.3774855430552998,-1.1060397279401553,-0.6256343726139282,0.4047792692943921,0.5029554188399782,0.8202145689768664,1.6151106029536573,0.30841564129479826,-0.9461505876118367,0.5438506155644013,-0.5377629959617004,-0.675795565564137,1.3097433663483857,-0.08905015001356523,-1.0160449069492667
-0.6980101086668395,0.3774855430552998,0.05865571629734133,-0.24495985015572383,-0.011424607634842628,0.4481223652961837,0.7296250645784422,0.5462524023624569,0.50495568040832,-0.9384977647523897,0.6416220617478042,-0.4684011099806622,-0.8235805444029161,0.41661318395606856,-0.5360579368397527,-0.17404717640556816
-1.0851701584400233,-2.1446789668333137,-0.9248707476924118,-0.3365511457803541,-0.2654723571822474,7.978518320506377,4.056632453583045,0.3805223936596975,0.9366063868019423,-1.0254769719004748,0.5342607725671024,-0.3577653695006877,-0.9630809524683578,0.06628586882355156,-1.3677560710418277,-1.5501422005695809
0.4874866575107724,-0.0047078426097628585,-1.8307816485596347,-0.44204447122780477,-0.0741921544114796,5.904182294575953,3.7588850753331813,2.2561674662014,-0.10503691332905397,-1.0284149861333873,0.3291280372029965,-0.49948096250685714,-0.9201487863107476,1.1197214685683352,-1.0168210033681855,-2.6132784234893247
-1.1267803434615478,-3.7497547585949778,-1.6236748143092088,-0.4082171586491636,-0.04185675471968013,-0.28652782638308333,-0.13725330782794679,-2.3026263761296666,-0.34109293914264904,-0.6593617896435264,-0.17486316469413182,-0.41691902932018554,-0.8702083060963889,0.041885639481636885,-0.7433832642417106,0.08326961730897464
-1.6794925692721696,-2.9472655870111457,-0.32962009820082794,-0.46544402716618877,0.38982215747427956,-0.23711970232902913,-0.10276546342866051,-1.4367730996934045,-0.6322160995323033,-0.8242668258542352,0.38037376071981516,-0.37564043342498293,-0.8859395573639118,-0.4497994288775034,-0.815088266686126,1.0031221726175863
-1.5831214513089562,-3.0618651335542637,-0.4589793700717122,-0.4944023379117975,0.33282604186084463,-0.33611711691360374,-0.4210743428546111,-1.7351874708999744,0.5962773147438958,-0.3820774627940919,0.22184166867071062,-0.40301251407085986,-0.8516692900523698,-0.4232181734491608,-0.6654864649288363,1.073136532685129
-0.8695537451466693,-3.023665284706558,-1.002552310443448,-0.5611600579192205,0.17748150303386112,-0.3363687370198069,-0.4271324167094676,-2.086216818917888,0.14222161110645226,-0.4706414050748477,0.4068956702592209,-0.4753709624922574,-0.8367037928148003,0.2841158492055601,-0.6153528838326016,-0.23936605481002907
0.12850678185222736,0.3774855430552998,0.08452757067151839,-0.6118434273738886,0.49063618807203874,1.7157140067180097,1.7491437519229214,-1.1815832939054178,0.3522802772489463,-0.9873852184784527,0.5036182273647941,-0.5174555957527465,-0.7845270888752877,0.9448304392628801,-0.3698780983056201,-0.9432484465052382
